"tweet_id","source_user_id","target_user_id"
"881099021405700096","834320582229508096","391901721"
"881099021405700096","834320582229508096","2414059400"
"881099389065809921","295958358","138657423"
"881099648307515392","2380584379","15448383"
"881100614616236032","2608796498","138657423"
"881100664826322944","750306844648759296","397109184"
"881100810393878528","223659976","3044790431"
"881101919988596737","2853732430","138657423"
"881102012959641603","2911945758","2962781306"
"881102012959641603","2911945758","2990611686"
"881102263225245698","1614958788","2818104212"
"881102263225245698","1614958788","57371867"
"881102263225245698","1614958788","863939284860108800"
"881102263225245698","1614958788","234845339"
"881102263225245698","1614958788","1940485112"
"881102263225245698","1614958788","1420127028"
"881102263225245698","1614958788","60975601"
"881102306321866753","853650086","10228272"
"881105004911656960","778412413301379072","3247487918"
"881105004911656960","778412413301379072","461920144"
"881105004911656960","778412413301379072","57371867"
"881105004911656960","778412413301379072","4743651972"
"881105004911656960","778412413301379072","3251425094"
"881105004911656960","778412413301379072","1642669674"
"881105004911656960","778412413301379072","391901721"
"881105004911656960","778412413301379072","2414059400"
"881105171845062657","778412413301379072","2414059400"
"881105171845062657","778412413301379072","57371867"
"881105171845062657","778412413301379072","471741741"
"881106767085797376","2175560370","2493893395"
"881106767085797376","2175560370","2324892344"
"881106767085797376","2175560370","2381667174"
"881108534955577344","2911945758","2349776624"
"881108534955577344","2911945758","2414059400"
"881108534955577344","2911945758","57371867"
"881108534955577344","2911945758","471741741"
"881108534955577344","2911945758","459849561"
"881108534955577344","2911945758","310239584"
"881108534955577344","2911945758","843362037195587585"
"881108534955577344","2911945758","4756217449"
"881108534955577344","2911945758","1439588538"
"881108534955577344","2911945758","2262318122"
"881109072724054016","3920064179","217147630"
"881109230102753281","753143030887096320","2349776624"
"881109230102753281","753143030887096320","2414059400"
"881109230102753281","753143030887096320","57371867"
"881109230102753281","753143030887096320","471741741"
"881109230102753281","753143030887096320","459849561"
"881109230102753281","753143030887096320","310239584"
"881109230102753281","753143030887096320","843362037195587585"
"881109230102753281","753143030887096320","4756217449"
"881109230102753281","753143030887096320","1439588538"
"881109230102753281","753143030887096320","2262318122"
"881109274566557697","3198367178","4656341900"
"881109274566557697","3198367178","3314529347"
"881109822749507585","3625723872","2349776624"
"881109822749507585","3625723872","2414059400"
"881109822749507585","3625723872","57371867"
"881109822749507585","3625723872","471741741"
"881109822749507585","3625723872","459849561"
"881109822749507585","3625723872","310239584"
"881109822749507585","3625723872","843362037195587585"
"881109822749507585","3625723872","4756217449"
"881109822749507585","3625723872","1439588538"
"881109822749507585","3625723872","2262318122"
"881110157161152512","4656341900","4656341900"
"881110157161152512","4656341900","3314529347"
"881112257966505985","2233617474","72149406"
"881112383074205697","810078255961227265","789556300938117120"
"881112903306190848","3255451854","2524293265"
"881112903306190848","3255451854","471741741"
"881112903306190848","3255451854","18839785"
"881112918934208513","3255451854","2846168402"
"881112918934208513","3255451854","18839785"
"881112918934208513","3255451854","57371867"
"881112918934208513","3255451854","2541363451"
"881112918934208513","3255451854","2250310495"
"881112918934208513","3255451854","2266061442"
"881112918934208513","3255451854","2258575220"
"881112918934208513","3255451854","1919979385"
"881112918934208513","3255451854","2266334334"
"881113465447825408","2594217433","2846168402"
"881113465447825408","2594217433","18839785"
"881113465447825408","2594217433","57371867"
"881113465447825408","2594217433","2541363451"
"881113465447825408","2594217433","2250310495"
"881113465447825408","2594217433","2266061442"
"881113465447825408","2594217433","2258575220"
"881113465447825408","2594217433","1919979385"
"881113465447825408","2594217433","2266334334"
"881113530132549633","767229312474820608","2818104212"
"881113530132549633","767229312474820608","57371867"
"881113530132549633","767229312474820608","863939284860108800"
"881113530132549633","767229312474820608","234845339"
"881113530132549633","767229312474820608","1940485112"
"881113530132549633","767229312474820608","1420127028"
"881113530132549633","767229312474820608","60975601"
"881114184078852096","325451015","2846168402"
"881114184078852096","325451015","18839785"
"881114184078852096","325451015","57371867"
"881114184078852096","325451015","2541363451"
"881114184078852096","325451015","2250310495"
"881114184078852096","325451015","2266061442"
"881114184078852096","325451015","2258575220"
"881114184078852096","325451015","1919979385"
"881114184078852096","325451015","2266334334"
"881114585641648128","3528773174","759251"
"881114630046789632","2237479926","2251109557"
"881114630046789632","2237479926","2524293265"
"881114630046789632","2237479926","471741741"
"881114630046789632","2237479926","18839785"
"881114857621172224","772180779640033281","2846168402"
"881114857621172224","772180779640033281","18839785"
"881114857621172224","772180779640033281","57371867"
"881114857621172224","772180779640033281","2541363451"
"881114857621172224","772180779640033281","2250310495"
"881114857621172224","772180779640033281","2266061442"
"881114857621172224","772180779640033281","2258575220"
"881114857621172224","772180779640033281","1919979385"
"881114857621172224","772180779640033281","2266334334"
"881115183413944320","10284472","251420541"
"881117922600644608","815047733635612672","1287883189"
"881117922600644608","815047733635612672","57371867"
"881118073696268289","2911945758","2251109557"
"881118073696268289","2911945758","2524293265"
"881118073696268289","2911945758","471741741"
"881118073696268289","2911945758","18839785"
"881119113388711937","140668446","90484508"
"881121154135674886","703144414328147970","890779022"
"881121924629364736","834318181661544448","2314441351"
"881122370185973760","389631927","4656341900"
"881122370185973760","389631927","3314529347"
"881122926631759872","719081899545665536","2524293265"
"881122926631759872","719081899545665536","471741741"
"881122926631759872","719081899545665536","18839785"
"881123573376708608","730787783443238913","3139706346"
"881123573376708608","730787783443238913","1243982952"
"881123947772878848","835768727916457984","3139706346"
"881123947772878848","835768727916457984","1243982952"
"881124246147223553","1647358141","209484168"
"881126771889913856","860851022","34371172"
"881126894787117056","776342828402167808","716096097358209024"
"881126894787117056","776342828402167808","2289302390"
"881126894787117056","776342828402167808","57371867"
"881126894787117056","776342828402167808","3746459713"
"881126894787117056","776342828402167808","2288375796"
"881126894787117056","776342828402167808","2846168402"
"881126894787117056","776342828402167808","2232830601"
"881126894787117056","776342828402167808","2459607017"
"881126894787117056","776342828402167808","2266334334"
"881127761112444929","873541978402828288","502305875"
"881128010954317824","814943297466552321","2846168402"
"881128010954317824","814943297466552321","18839785"
"881128010954317824","814943297466552321","57371867"
"881128010954317824","814943297466552321","2541363451"
"881128010954317824","814943297466552321","2250310495"
"881128010954317824","814943297466552321","2266061442"
"881128010954317824","814943297466552321","2258575220"
"881128010954317824","814943297466552321","1919979385"
"881128010954317824","814943297466552321","2266334334"
"881128695775109122","776342828402167808","2846168402"
"881128695775109122","776342828402167808","18839785"
"881128695775109122","776342828402167808","57371867"
"881128695775109122","776342828402167808","2541363451"
"881128695775109122","776342828402167808","2250310495"
"881128695775109122","776342828402167808","2266061442"
"881128695775109122","776342828402167808","2258575220"
"881128695775109122","776342828402167808","1919979385"
"881128695775109122","776342828402167808","2266334334"
"881133098791952384","15902145","716096097358209024"
"881133098791952384","15902145","2289302390"
"881133098791952384","15902145","57371867"
"881133098791952384","15902145","3746459713"
"881133098791952384","15902145","2288375796"
"881133098791952384","15902145","2846168402"
"881133098791952384","15902145","2232830601"
"881133098791952384","15902145","2459607017"
"881133098791952384","15902145","2266334334"
"881135153229176832","818558190195535875","2846168402"
"881135153229176832","818558190195535875","18839785"
"881135153229176832","818558190195535875","57371867"
"881135153229176832","818558190195535875","2541363451"
"881135153229176832","818558190195535875","2250310495"
"881135153229176832","818558190195535875","2266061442"
"881135153229176832","818558190195535875","2258575220"
"881135153229176832","818558190195535875","1919979385"
"881135153229176832","818558190195535875","2266334334"
"881137806009028608","2275030823","3139706346"
"881137806009028608","2275030823","1243982952"
"881141410388258816","3139706346","3139706346"
"881141410388258816","3139706346","1243982952"
"881143206666280960","376809657","14687256"
"881143534576914433","1301920015","14669951"
"881144388516069382","780664320405278720","3304341259"
"881144388516069382","780664320405278720","57371867"
"881144388516069382","780664320405278720","2919390704"
"881144388516069382","780664320405278720","2574232910"
"881144388516069382","780664320405278720","207809313"
"881144388516069382","780664320405278720","2898653137"
"881144388516069382","780664320405278720","2155046082"
"881144388516069382","780664320405278720","1287883189"
"881144388516069382","780664320405278720","3299097415"
"881145015300476930","822580911363465216","4656341900"
"881145015300476930","822580911363465216","3314529347"
"881145701320863744","57407130","14687256"
"881145810162925568","731437131785080833","4656341900"
"881145810162925568","731437131785080833","3314529347"
"881147040721289216","2373545349","2524293265"
"881147040721289216","2373545349","471741741"
"881147040721289216","2373545349","18839785"
"881147463050170368","3746459713","2678857320"
"881147463050170368","3746459713","124684990"
"881147469232353281","772676030502842368","2846168402"
"881147469232353281","772676030502842368","18839785"
"881147469232353281","772676030502842368","57371867"
"881147469232353281","772676030502842368","2541363451"
"881147469232353281","772676030502842368","2250310495"
"881147469232353281","772676030502842368","2266061442"
"881147469232353281","772676030502842368","2258575220"
"881147469232353281","772676030502842368","1919979385"
"881147469232353281","772676030502842368","2266334334"
"881147636815941633","2665595288","3024227662"
"881147636815941633","2665595288","850495438700646400"
"881147636815941633","2665595288","273882896"
"881147636815941633","2665595288","597224882"
"881147636815941633","2665595288","2964950313"
"881148005553905664","780664320405278720","3301755916"
"881148005553905664","780664320405278720","57371867"
"881148697890959361","3746459713","2678857320"
"881148697890959361","3746459713","124684990"
"881149155615227904","780664320405278720","2818104212"
"881149155615227904","780664320405278720","57371867"
"881149155615227904","780664320405278720","863939284860108800"
"881149155615227904","780664320405278720","234845339"
"881149155615227904","780664320405278720","1940485112"
"881149155615227904","780664320405278720","1420127028"
"881149155615227904","780664320405278720","60975601"
"881149839521849344","100700320","3247487918"
"881149839521849344","100700320","461920144"
"881149839521849344","100700320","57371867"
"881149839521849344","100700320","4743651972"
"881149839521849344","100700320","3251425094"
"881149839521849344","100700320","1642669674"
"881149839521849344","100700320","391901721"
"881149839521849344","100700320","2414059400"
"881150144741298178","27874018","2421298547"
"881150144741298178","27874018","196168350"
"881150868103593984","880537303353090049","50434933"
"881151423345545216","39608555","502305875"
"881151751403040769","193431724","182161200"
"881151751403040769","193431724","373617611"
"881153905010163712","1100039628","196168350"
"881154626501955584","2150407597","2846168402"
"881154626501955584","2150407597","18839785"
"881154626501955584","2150407597","57371867"
"881154626501955584","2150407597","2541363451"
"881154626501955584","2150407597","2250310495"
"881154626501955584","2150407597","2266061442"
"881154626501955584","2150407597","2258575220"
"881154626501955584","2150407597","1919979385"
"881154626501955584","2150407597","2266334334"
"881155913666711557","3278374704","4547640828"
"881155913666711557","3278374704","159253357"
"881157705527836674","2594217433","2414059400"
"881157705527836674","2594217433","57371867"
"881157705527836674","2594217433","471741741"
"881158872978804736","844831843","4656341900"
"881158872978804736","844831843","3314529347"
"881158883460435969","798004184","20462957"
"881158883460435969","798004184","727470790518657025"
"881158883460435969","798004184","2410793151"
"881159571296985088","3746459713","3292280706"
"881159571296985088","3746459713","49375859"
"881159877476929538","727470790518657025","20462957"
"881159877476929538","727470790518657025","727470790518657025"
"881159877476929538","727470790518657025","2410793151"
"881159958032678912","2922445800","4080277872"
"881159958032678912","2922445800","471741741"
"881160160554754048","2922445800","4080277872"
"881160160554754048","2922445800","471741741"
"881160720200511488","3309472920","20707070"
"881160720200511488","3309472920","115172311"
"881160720200511488","3309472920","807095"
"881160923024699392","68779295","34655603"
"881161016616386561","298602770","4656341900"
"881161016616386561","298602770","3314529347"
"881162472106987520","396928117","88170396"
"881162480986312704","3145730380","3044790431"
"881163331326795776","834320582229508096","2678857320"
"881163331326795776","834320582229508096","124684990"
"881163858915713025","834320582229508096","4547640828"
"881163858915713025","834320582229508096","159253357"
"881163917757743104","4080277872","4080277872"
"881163917757743104","4080277872","471741741"
"881164843545280513","2824060933","2266334334"
"881164843545280513","2824060933","2678857320"
"881164843545280513","2824060933","124684990"
"881165028736610304","848499175092346880","2962781306"
"881165028736610304","848499175092346880","2990611686"
"881165161200893952","108091892","525636026"
"881165662881816576","2899218244","20462957"
"881165662881816576","2899218244","727470790518657025"
"881165662881816576","2899218244","2410793151"
"881165842297311232","1471635792","3430534415"
"881166030156029952","139120309","380285402"
"881166447895953409","518970201","471741741"
"881166447895953409","518970201","18839785"
"881166765765648386","4546627221","525636026"
"881167269182701569","3011432318","10228272"
"881167865881153536","2725678136","4547640828"
"881167865881153536","2725678136","159253357"
"881168758089302016","2725678136","2266334334"
"881168758089302016","2725678136","2678857320"
"881168758089302016","2725678136","124684990"
"881168777731231744","2725678136","2678857320"
"881168777731231744","2725678136","124684990"
"881169163653226497","715957452441825282","4080277872"
"881169163653226497","715957452441825282","471741741"
"881169736180150272","3239746119","2149369063"
"881169736180150272","3239746119","66782978"
"881170156793278464","3275617299","46290756"
"881171001094152192","3275617299","46290756"
"881171514267123712","4534138094","11134252"
"881171856581152768","824922205444116481","4080277872"
"881171856581152768","824922205444116481","471741741"
"881173102050390017","551700828","551700828"
"881173159457636357","814943297466552321","4080277872"
"881173159457636357","814943297466552321","471741741"
"881173600006438912","2780490986","2266334334"
"881173600006438912","2780490986","2678857320"
"881173600006438912","2780490986","124684990"
"881173627164663808","2780490986","2678857320"
"881173627164663808","2780490986","124684990"
"881173754428223488","2962781306","4080277872"
"881173754428223488","2962781306","471741741"
"881173778256060417","730787783443238913","2414059400"
"881173778256060417","730787783443238913","57371867"
"881173778256060417","730787783443238913","471741741"
"881175141811671041","2276450880","840454525895004164"
"881175141811671041","2276450880","2635723913"
"881175141811671041","2276450880","2512089513"
"881175141811671041","2276450880","18839785"
"881175141811671041","2276450880","57371867"
"881175141811671041","2276450880","471741741"
"881175273474932737","854568877673431040","2266334334"
"881175273474932737","854568877673431040","2678857320"
"881175273474932737","854568877673431040","124684990"
"881175347584090112","854568877673431040","2678857320"
"881175347584090112","854568877673431040","124684990"
"881175474151591936","2200235154","42670638"
"881175474151591936","2200235154","822215679726100480"
"881176059261194240","2200235154","42670638"
"881176108254642176","211215801","16955991"
"881176176214945792","1023756739","834433336500219904"
"881176176214945792","1023756739","2587240482"
"881176464225435648","2962781306","2962781306"
"881176464225435648","2962781306","2990611686"
"881176822288863233","874638630270009344","2846168402"
"881176822288863233","874638630270009344","18839785"
"881176822288863233","874638630270009344","57371867"
"881176822288863233","874638630270009344","2541363451"
"881176822288863233","874638630270009344","2250310495"
"881176822288863233","874638630270009344","2266061442"
"881176822288863233","874638630270009344","2258575220"
"881176822288863233","874638630270009344","1919979385"
"881176822288863233","874638630270009344","2266334334"
"881177217988014081","2150407597","3292280706"
"881177217988014081","2150407597","49375859"
"881177369075228672","2580055999","4080277872"
"881177369075228672","2580055999","471741741"
"881177543172214784","2273094479","809412802423169024"
"881177543172214784","2273094479","1572472460"
"881177543172214784","2273094479","10228272"
"881177824983482368","2150407597","4080277872"
"881177824983482368","2150407597","471741741"
"881178602573885440","398515530","2678857320"
"881178602573885440","398515530","124684990"
"881178628242976769","398515530","2266334334"
"881178628242976769","398515530","2678857320"
"881178628242976769","398515530","124684990"
"881178702901420032","834433336500219904","834433336500219904"
"881178702901420032","834433336500219904","2587240482"
"881178739161182208","874638630270009344","4080277872"
"881178739161182208","874638630270009344","471741741"
"881178781326692353","2758384008","46290756"
"881178839967297537","3011432318","10228272"
"881178851589607424","874638630270009344","2414059400"
"881178851589607424","874638630270009344","57371867"
"881178851589607424","874638630270009344","471741741"
"881178991792672769","398515530","4547640828"
"881178991792672769","398515530","159253357"
"881179741503471616","821312292419731462","840454525895004164"
"881179741503471616","821312292419731462","2635723913"
"881179741503471616","821312292419731462","2512089513"
"881179741503471616","821312292419731462","18839785"
"881179741503471616","821312292419731462","57371867"
"881179741503471616","821312292419731462","471741741"
"881180122304446464","2578757946","4656341900"
"881180122304446464","2578757946","3314529347"
"881180126162976768","772180779640033281","4080277872"
"881180126162976768","772180779640033281","471741741"
"881180287518027776","880902636249247744","837726270389616640"
"881180548827361280","2635723913","840454525895004164"
"881180548827361280","2635723913","2635723913"
"881180548827361280","2635723913","2512089513"
"881180548827361280","2635723913","18839785"
"881180548827361280","2635723913","57371867"
"881180548827361280","2635723913","471741741"
"881180966508785664","398515530","57371867"
"881180991829794816","398515530","57371867"
"881181008829104128","3292280706","3507843013"
"881181008829104128","3292280706","338822602"
"881181281580716032","3507843013","3507843013"
"881181281580716032","3507843013","338822602"
"881182162296459265","431125189","124312141"
"881182472536555521","721640473845174274","834433336500219904"
"881182472536555521","721640473845174274","2587240482"
"881182733774585858","24494890","11134252"
"881183399607775232","726424634439045121","2349776624"
"881183399607775232","726424634439045121","2414059400"
"881183399607775232","726424634439045121","57371867"
"881183399607775232","726424634439045121","471741741"
"881183399607775232","726424634439045121","459849561"
"881183399607775232","726424634439045121","310239584"
"881183399607775232","726424634439045121","843362037195587585"
"881183399607775232","726424634439045121","4756217449"
"881183399607775232","726424634439045121","1439588538"
"881183399607775232","726424634439045121","2262318122"
"881183929155428352","1442276707","46290756"
"881184695412830208","860989006263328768","459872442"
"881184829512888320","4610293760","853917870820122624"
"881184829512888320","4610293760","74689776"
"881184949738643456","4726580923","834433336500219904"
"881184949738643456","4726580923","2587240482"
"881185198825545728","875664120585961473","834433336500219904"
"881185198825545728","875664120585961473","2587240482"
"881185420733800450","845163861556670466","809412802423169024"
"881185420733800450","845163861556670466","1572472460"
"881185420733800450","845163861556670466","10228272"
"881185743611342849","2393149095","10228272"
"881185863970979840","853917870820122624","853917870820122624"
"881185863970979840","853917870820122624","74689776"
"881186202728230912","2237479926","809412802423169024"
"881186202728230912","2237479926","1572472460"
"881186202728230912","2237479926","10228272"
"881186953970036737","721640473845174274","2846168402"
"881186953970036737","721640473845174274","18839785"
"881186953970036737","721640473845174274","57371867"
"881186953970036737","721640473845174274","2541363451"
"881186953970036737","721640473845174274","2250310495"
"881186953970036737","721640473845174274","2266061442"
"881186953970036737","721640473845174274","2258575220"
"881186953970036737","721640473845174274","1919979385"
"881186953970036737","721640473845174274","2266334334"
"881187266789388288","531476360","43969372"
"881187421588779008","191615018","43969372"
"881187559484919808","365961065","3014562795"
"881187559484919808","365961065","7587032"
"881188102676426752","4502470280","2908690617"
"881188378183573506","2299389570","2266334334"
"881188378183573506","2299389570","2678857320"
"881188378183573506","2299389570","124684990"
"881188659067748356","716096097358209024","57371867"
"881189590647808000","875664120585961473","57371867"
"881190222989594625","795549358687129600","4080277872"
"881190222989594625","795549358687129600","471741741"
"881190248251895810","2907054865","1438846412"
"881190248251895810","2907054865","18839785"
"881190248251895810","2907054865","471741741"
"881190248251895810","2907054865","150220875"
"881190248251895810","2907054865","57371867"
"881190248251895810","2907054865","1346439824"
"881190248251895810","2907054865","103805033"
"881190248251895810","2907054865","18071358"
"881190248251895810","2907054865","2266334334"
"881190437641441281","2907054865","2255035356"
"881190437641441281","2907054865","68164273"
"881190437641441281","2907054865","2962781306"
"881190437641441281","2907054865","2780490986"
"881190437641441281","2907054865","2282198113"
"881190437641441281","2907054865","3635607793"
"881190437641441281","2907054865","4380297493"
"881190437641441281","2907054865","819854454124085248"
"881190437641441281","2907054865","2265545852"
"881190437641441281","2907054865","1955971434"
"881190568419889152","2907054865","4547640828"
"881190568419889152","2907054865","159253357"
"881190619229671424","2907054865","3507843013"
"881190619229671424","2907054865","338822602"
"881190665769676800","2907054865","2678857320"
"881190665769676800","2907054865","124684990"
"881190683930902528","772180779640033281","2414059400"
"881190683930902528","772180779640033281","57371867"
"881190683930902528","772180779640033281","471741741"
"881190714163515392","2907054865","853917870820122624"
"881190714163515392","2907054865","74689776"
"881190765078208512","2907054865","3009123776"
"881190765078208512","2907054865","378056166"
"881190765078208512","2907054865","2743357989"
"881190765078208512","2907054865","703781241825263616"
"881190765078208512","2907054865","2266334334"
"881190765078208512","2907054865","3746459713"
"881190765078208512","2907054865","2288375796"
"881190765078208512","2907054865","2846168402"
"881190814390652928","2907054865","2373545349"
"881190814390652928","2907054865","605501349"
"881190875744927744","2907054865","2723212590"
"881190875744927744","2907054865","2220938808"
"881191913289916417","850869868874170368","2406951937"
"881192246409908225","49264967","46290756"
"881192507106885632","988941157","469081082"
"881193367350259712","419913158","3358727577"
"881193556647395328","365687902","4656341900"
"881193556647395328","365687902","3314529347"
"881193880263180288","715957452441825282","2846168402"
"881193880263180288","715957452441825282","18839785"
"881193880263180288","715957452441825282","57371867"
"881193880263180288","715957452441825282","2541363451"
"881193880263180288","715957452441825282","2250310495"
"881193880263180288","715957452441825282","2266061442"
"881193880263180288","715957452441825282","2258575220"
"881193880263180288","715957452441825282","1919979385"
"881193880263180288","715957452441825282","2266334334"
"881194080700583936","715957452441825282","2414059400"
"881194080700583936","715957452441825282","57371867"
"881194080700583936","715957452441825282","471741741"
"881194388277407745","1328483978","840454525895004164"
"881194388277407745","1328483978","2635723913"
"881194388277407745","1328483978","2512089513"
"881194388277407745","1328483978","18839785"
"881194388277407745","1328483978","57371867"
"881194388277407745","1328483978","471741741"
"881194566472392705","878823589281226752","57371867"
"881194747896967168","1850125952","4356833661"
"881194747896967168","1850125952","1966060729"
"881195571004014592","815146731537055744","2414059400"
"881195571004014592","815146731537055744","57371867"
"881195571004014592","815146731537055744","471741741"
"881195838919266304","2350534514","2331010232"
"881195856770289665","70533410","14606079"
"881195870909218817","2594217433","4080277872"
"881195870909218817","2594217433","471741741"
"881196153668341760","2907054865","3126077958"
"881196153668341760","2907054865","811972460560019456"
"881196153668341760","2907054865","355874903"
"881196153668341760","2907054865","76294950"
"881196203169468416","2907054865","519062469"
"881196203169468416","2907054865","6509832"
"881196271679287297","2907054865","2846168402"
"881196271679287297","2907054865","18839785"
"881196271679287297","2907054865","57371867"
"881196271679287297","2907054865","2541363451"
"881196271679287297","2907054865","2250310495"
"881196271679287297","2907054865","2266061442"
"881196271679287297","2907054865","2258575220"
"881196271679287297","2907054865","1919979385"
"881196271679287297","2907054865","2266334334"
"881196317556473859","2907054865","1955971434"
"881196317556473859","2907054865","1916302158"
"881196317556473859","2907054865","3635607793"
"881196317556473859","2907054865","2299389570"
"881196317556473859","2907054865","736226418799960064"
"881196372367724545","2907054865","4067796618"
"881196372367724545","2907054865","627228307"
"881196418161102848","2907054865","2857756470"
"881196418161102848","2907054865","2924521080"
"881196418161102848","2907054865","19897138"
"881196479653834752","2907054865","2415461970"
"881196479653834752","2907054865","1039015705"
"881196530761437186","2907054865","834788092754014209"
"881196530761437186","2907054865","29958928"
"881196530761437186","2907054865","134758540"
"881196561522446336","3275617299","46290756"
"881196604472033280","2907054865","2232830601"
"881196604472033280","2907054865","34245009"
"881196709325438976","780584767091683330","11134252"
"881196710562861057","2907054865","956894664"
"881196710562861057","2907054865","161335481"
"881197023122292736","275201260","755526466943713281"
"881197023122292736","275201260","275201260"
"881197023122292736","275201260","859254355161231360"
"881197023122292736","275201260","427156055"
"881197469953961990","4667713188","2962781306"
"881197469953961990","4667713188","2990611686"
"881198008821465089","719962453715632128","2840739262"
"881198211259564032","27359960","4656341900"
"881198211259564032","27359960","3314529347"
"881199227241721857","214165216","14606079"
"881199298196549632","4667713188","3292280706"
"881199298196549632","4667713188","49375859"
"881200459385495552","818558190195535875","4080277872"
"881200459385495552","818558190195535875","471741741"
"881200670476455936","818558190195535875","2414059400"
"881200670476455936","818558190195535875","57371867"
"881200670476455936","818558190195535875","471741741"
"881202301104410624","2459607017","3247487918"
"881202301104410624","2459607017","461920144"
"881202301104410624","2459607017","57371867"
"881202301104410624","2459607017","4743651972"
"881202301104410624","2459607017","3251425094"
"881202301104410624","2459607017","1642669674"
"881202301104410624","2459607017","391901721"
"881202301104410624","2459607017","2414059400"
"881202480406810625","1146391141","202418343"
"881202480406810625","1146391141","1093600358"
"881202897135915008","814943297466552321","2414059400"
"881202897135915008","814943297466552321","57371867"
"881202897135915008","814943297466552321","471741741"
"881203006196170752","2459607017","2414059400"
"881203006196170752","2459607017","57371867"
"881203006196170752","2459607017","471741741"
"881205709165268993","795427682238529540","80911302"
"881205709165268993","795427682238529540","26487169"
"881206189786361856","4235554638","45353985"
"881206189786361856","4235554638","3424489361"
"881206189786361856","4235554638","1112345178"
"881206189786361856","4235554638","510510852"
"881206189786361856","4235554638","29442313"
"881206611666243584","3151114008","2266334334"
"881206611666243584","3151114008","2678857320"
"881206611666243584","3151114008","124684990"
"881206627654922240","3151114008","2678857320"
"881206627654922240","3151114008","124684990"
"881206712857837568","2459607017","716096097358209024"
"881206712857837568","2459607017","2289302390"
"881206712857837568","2459607017","57371867"
"881206712857837568","2459607017","3746459713"
"881206712857837568","2459607017","2288375796"
"881206712857837568","2459607017","2846168402"
"881206712857837568","2459607017","2232830601"
"881206712857837568","2459607017","2459607017"
"881206712857837568","2459607017","2266334334"
"881207608157233153","3250475238","4080277872"
"881207608157233153","3250475238","471741741"
"881208059732926464","729779025053405184","2817604656"
"881208059732926464","729779025053405184","15445129"
"881208059732926464","729779025053405184","244844283"
"881208059732926464","729779025053405184","822215679726100480"
"881208531449389056","2557592940","34371172"
"881209426006482944","26853031","14606079"
"881209542914265088","450111658","34371172"
"881210025569660929","1096048885","3339217065"
"881210521113985024","2260450204","2678857320"
"881210521113985024","2260450204","124684990"
"881210641373175808","2260450204","2266334334"
"881210641373175808","2260450204","2678857320"
"881210641373175808","2260450204","124684990"
"881210903840129024","726083713809809408","2678857320"
"881210903840129024","726083713809809408","124684990"
"881211306321125376","791678528399876096","2846168402"
"881211306321125376","791678528399876096","18839785"
"881211306321125376","791678528399876096","57371867"
"881211306321125376","791678528399876096","2541363451"
"881211306321125376","791678528399876096","2250310495"
"881211306321125376","791678528399876096","2266061442"
"881211306321125376","791678528399876096","2258575220"
"881211306321125376","791678528399876096","1919979385"
"881211306321125376","791678528399876096","2266334334"
"881211866059608065","2743357989","726083713809809408"
"881211866059608065","2743357989","3009123776"
"881211866059608065","2743357989","378056166"
"881211866059608065","2743357989","703781241825263616"
"881211866059608065","2743357989","2266334334"
"881211866059608065","2743357989","3746459713"
"881211866059608065","2743357989","2288375796"
"881211866059608065","2743357989","3151114008"
"881211866059608065","2743357989","1955971434"
"881212413244211200","2260450204","2846168402"
"881212413244211200","2260450204","18839785"
"881212413244211200","2260450204","57371867"
"881212413244211200","2260450204","2541363451"
"881212413244211200","2260450204","2250310495"
"881212413244211200","2260450204","2266061442"
"881212413244211200","2260450204","2258575220"
"881212413244211200","2260450204","1919979385"
"881212413244211200","2260450204","2266334334"
"881213155627630592","878955812756086784","781178592"
"881213944358219776","78703848","138657423"
"881213944358219776","78703848","26267610"
"881214849262530560","193145162","907929618"
"881214849262530560","193145162","773119246867963905"
"881214849262530560","193145162","14529929"
"881214876567339008","878955812756086784","937918518"
"881215503968153600","878955812756086784","627384181"
"881215503968153600","878955812756086784","20793816"
"881216246766854144","4081922337","46290756"
"881216704063217664","883850946","835173160626581504"
"881216704063217664","883850946","1449466111"
"881216704063217664","883850946","707246777515245572"
"881216704063217664","883850946","913228118"
"881216704063217664","883850946","27890940"
"881216704063217664","883850946","2282815983"
"881219632857849857","71129280","4686170306"
"881222219753562113","933270685","4686170306"
"881222225990430720","2188042480","460197852"
"881222225990430720","2188042480","784113080477347840"
"881222844117651460","66217979","4686170306"
"881222907229159424","776342828402167808","2266334334"
"881222907229159424","776342828402167808","2678857320"
"881222907229159424","776342828402167808","124684990"
"881223019233853440","776342828402167808","2678857320"
"881223019233853440","776342828402167808","124684990"
"881223597741756421","48498508","2612971414"
"881223597741756421","48498508","531846662"
"881223597741756421","48498508","167603204"
"881223597741756421","48498508","745853715194712064"
"881224612306194438","825282488322899969","10228272"
"881229872667951104","3309264143","738538436"
"881229998413295616","2612971414","2612971414"
"881229998413295616","2612971414","531846662"
"881229998413295616","2612971414","167603204"
"881229998413295616","2612971414","745853715194712064"
"881230744957231104","22077095","14606079"
"881231611840409600","2355520516","120117254"
"881231611840409600","2355520516","21117425"
"881231611840409600","2355520516","69298376"
"881232693370998784","531846662","2612971414"
"881232693370998784","531846662","531846662"
"881232693370998784","531846662","167603204"
"881232693370998784","531846662","745853715194712064"
"881232801344897025","727973347","2846168402"
"881232801344897025","727973347","18839785"
"881232801344897025","727973347","57371867"
"881232801344897025","727973347","2541363451"
"881232801344897025","727973347","2250310495"
